1 23:0.0125 626:0.0125 641:0.0125 608:0.0125 611:0.0125 590:0.0125 606:0.0125 519:0.0125 535:0.0125 479:0.0125
12396 12086:0 11925:0 11895:0 11299:0 10313:0 10107:0 5016:0 11976:0 6006:0 5049:0
12397 12086:0 11925:0 11895:0 11299:0 10313:0 10107:0 5016:0 11976:0 6006:0 5049:0
12400 10001:0.0125 8980:0.0125 9127:0.0125 8826:0.0125 8190:0.0125 8327:0.0125 8343:0.0125 10006:0.0125 10016:0.0125 8997:0.0125
12411 12086:0 11925:0 11895:0 11299:0 10313:0 10107:0 5016:0 11976:0 6006:0 5049:0
12414 12086:0 11925:0 11895:0 11299:0 10313:0 10107:0 5016:0 11976:0 6006:0 5049:0
12423 12086:0 11925:0 11895:0 11299:0 10313:0 10107:0 5016:0 11976:0 6006:0 5049:0
12424 12086:0 11925:0 11895:0 11299:0 10313:0 10107:0 5016:0 11976:0 6006:0 5049:0
12429 12086:0 11925:0 11895:0 11299:0 10313:0 10107:0 5016:0 11976:0 6006:0 5049:0
12431 12086:0 11925:0 11895:0 11299:0 10313:0 10107:0 5016:0 11976:0 6006:0 5049:0
12433 12086:0 11925:0 11895:0 11299:0 10313:0 10107:0 5016:0 11976:0 6006:0 5049:0
12434 12086:0 11925:0 11895:0 11299:0 10313:0 10107:0 5016:0 11976:0 6006:0 5049:0
12435 12086:0 11925:0 11895:0 11299:0 10313:0 10107:0 5016:0 11976:0 6006:0 5049:0
12444 12086:0 11925:0 11895:0 11299:0 10313:0 10107:0 5016:0 11976:0 6006:0 5049:0
12448 12086:0 11925:0 11895:0 11299:0 10313:0 10107:0 5016:0 11976:0 6006:0 5049:0
12450 12086:0 11982:0 11925:0 11895:0 11299:0 10313:0 10107:0 5016:0 11976:0 6006:0
12453 12086:0 11925:0 11895:0 11299:0 10313:0 10107:0 5016:0 11976:0 6006:0 5049:0
12454 12086:0 11925:0 11895:0 11299:0 10313:0 10107:0 5016:0 11976:0 6006:0 5049:0
12455 10111:0.0125 10836:0.0125 10858:0.0125 10192:0.0125 10727:0.0125 11754:0.0125 10181:0.0125 10433:0.0125 11149:0.0125 11893:0.0125
12459 12086:0 11925:0 11895:0 11299:0 10313:0 10107:0 5016:0 11976:0 6006:0 5049:0
12462 12086:0 11925:0 11895:0 11299:0 10313:0 10107:0 5016:0 11976:0 6006:0 5049:0
12468 12086:0 11925:0 11895:0 11299:0 10313:0 10107:0 5016:0 11976:0 6006:0 5049:0
12479 12086:0 11925:0 11895:0 11299:0 10313:0 10107:0 5016:0 11976:0 6006:0 5049:0
12481 12086:0 11925:0 11895:0 11299:0 10313:0 10107:0 5016:0 11976:0 6006:0 5049:0
12482 12086:0.0125 12014:0.0125 12102:0.0125 12137:0.0125 12140:0.0125 13166:0.0125 11932:0.0125 12075:0.0125 12155:0.0125 12064:0.0125
12483 12086:0 11925:0 11895:0 11299:0 10313:0 10107:0 5016:0 11976:0 6006:0 5049:0
12488 12086:0 11925:0 11895:0 11299:0 10313:0 10107:0 5016:0 11976:0 6006:0 5049:0
12490 12086:0 11925:0 11895:0 11299:0 10313:0 10107:0 5016:0 11976:0 6006:0 5049:0
12493 12086:0 11925:0 11895:0 11299:0 10313:0 10107:0 5016:0 11976:0 6006:0 5049:0
12494 12086:0 11925:0 11895:0 11299:0 10313:0 10107:0 5016:0 11976:0 6006:0 5049:0
12496 12086:0 11925:0 11895:0 11299:0 10313:0 10107:0 5016:0 11976:0 6006:0 5049:0
12503 12086:0 11925:0 11895:0 11299:0 10313:0 10107:0 5016:0 11976:0 6006:0 5049:0
12504 12086:0 11925:0 11895:0 11299:0 10313:0 10107:0 5016:0 11976:0 6006:0 5049:0
12509 12086:0 11925:0 11895:0 11299:0 10313:0 10107:0 5016:0 11976:0 6006:0 5049:0
12516 12086:0 11925:0 11895:0 11299:0 10313:0 10107:0 5016:0 11976:0 6006:0 5049:0
12517 12086:0 11925:0 11895:0 11299:0 10313:0 10107:0 5016:0 11976:0 6006:0 5049:0
12521 12086:0 11925:0 11895:0 11299:0 10313:0 10107:0 5016:0 11976:0 6006:0 5049:0
12527 12086:0 11925:0 11895:0 11299:0 10313:0 10107:0 5016:0 11976:0 6006:0 5049:0
12529 12086:0 11925:0 11895:0 11299:0 10313:0 10107:0 5016:0 11976:0 6006:0 5049:0
12536 12086:0 11982:0 11925:0 11895:0 11299:0 10313:0 10107:0 5016:0 11976:0 6006:0
12537 12086:0 11925:0 11895:0 11299:0 10313:0 10107:0 5016:0 11976:0 6006:0 5049:0
12538 12086:0 11925:0 11895:0 11299:0 10313:0 10107:0 5016:0 11976:0 6006:0 5049:0
12540 12086:0 11925:0 11895:0 11299:0 10313:0 10107:0 5016:0 11976:0 6006:0 5049:0
12542 12086:0 11925:0 11895:0 11299:0 10313:0 10107:0 5016:0 11976:0 6006:0 5049:0
12547 12086:0 11925:0 11895:0 11299:0 10313:0 10107:0 5016:0 11976:0 6006:0 5049:0
12554 12086:0 11925:0 11895:0 11299:0 10313:0 10107:0 5016:0 11976:0 6006:0 5049:0
12557 12086:0 11925:0 11895:0 11299:0 10313:0 10107:0 5016:0 11976:0 6006:0 5049:0
12559 12086:0 11925:0 11895:0 11299:0 10313:0 10107:0 5016:0 11976:0 6006:0 5049:0
12560 12086:0 11925:0 11895:0 11299:0 10313:0 10107:0 5016:0 11976:0 6006:0 5049:0
12564 12086:0 11925:0 11895:0 11299:0 10313:0 10107:0 5016:0 11976:0 6006:0 5049:0
12565 12086:0 11925:0 11895:0 11299:0 10313:0 10107:0 5016:0 11976:0 6006:0 5049:0
12569 12086:0 11925:0 11895:0 11299:0 10313:0 10107:0 5016:0 11976:0 6006:0 5049:0
12572 12086:0 11925:0 11895:0 11299:0 10313:0 10107:0 5016:0 11976:0 6006:0 5049:0
12574 12086:0.0125 12014:0.0125 12102:0.0125 12137:0.0125 12140:0.0125 13166:0.0125 11932:0.0125 12075:0.0125 12155:0.0125 12064:0.0125
12578 12086:0 11925:0 11895:0 11299:0 10313:0 10107:0 5016:0 11976:0 6006:0 5049:0
12579 12086:0 11925:0 11895:0 11299:0 10313:0 10107:0 5016:0 11976:0 6006:0 5049:0
12580 12086:0 11925:0 11895:0 11299:0 10313:0 10107:0 5016:0 11976:0 6006:0 5049:0
12582 12086:0 11982:0 11925:0 11895:0 11299:0 10313:0 10107:0 5016:0 11976:0 6006:0
12583 12086:0 11925:0 11895:0 11299:0 10313:0 10107:0 5016:0 11976:0 6006:0 5049:0
12586 12086:0 11925:0 11895:0 11299:0 10313:0 10107:0 5016:0 11976:0 6006:0 5049:0
12590 12086:0 11925:0 11895:0 11299:0 10313:0 10107:0 5016:0 11976:0 6006:0 5049:0
12594 12086:0 11925:0 11895:0 11299:0 10313:0 10107:0 5016:0 11976:0 6006:0 5049:0
12596 12086:0 11925:0 11895:0 11299:0 10313:0 10107:0 5016:0 11976:0 6006:0 5049:0
12597 10111:0.0125 10836:0.0125 10858:0.0125 10192:0.0125 10727:0.0125 11754:0.0125 10181:0.0125 10433:0.0125 11149:0.0125 11893:0.0125
12598 12086:0 11925:0 11895:0 11299:0 10313:0 10107:0 5016:0 11976:0 6006:0 5049:0
12602 12086:0 11925:0 11895:0 11299:0 10313:0 10107:0 5016:0 11976:0 6006:0 5049:0
12614 12086:0 11925:0 11895:0 11299:0 10313:0 10107:0 5016:0 11976:0 6006:0 5049:0
12615 12086:0 11925:0 11895:0 11299:0 10313:0 10107:0 5016:0 11976:0 6006:0 5049:0
12617 12086:0 11925:0 11895:0 11299:0 10313:0 10107:0 5016:0 11976:0 6006:0 5049:0
12618 12086:0 11925:0 11895:0 11299:0 10313:0 10107:0 5016:0 11976:0 6006:0 5049:0
12621 12086:0 11925:0 11895:0 11299:0 10313:0 10107:0 5016:0 11976:0 6006:0 5049:0
12628 12086:0 11925:0 11895:0 11299:0 10313:0 10107:0 5016:0 11976:0 6006:0 5049:0
12629 12086:0 11925:0 11895:0 11299:0 10313:0 10107:0 5016:0 11976:0 6006:0 5049:0
12631 12086:0 11925:0 11895:0 11299:0 10313:0 10107:0 5016:0 11976:0 6006:0 5049:0
12638 12086:0 11925:0 11895:0 11299:0 10313:0 10107:0 5016:0 11976:0 6006:0 5049:0
12640 12086:0 11925:0 11895:0 11299:0 10313:0 10107:0 5016:0 11976:0 6006:0 5049:0
12646 12086:0 11925:0 11895:0 11299:0 10313:0 10107:0 5016:0 11976:0 6006:0 5049:0
12652 12086:0 11925:0 11895:0 11299:0 10313:0 10107:0 5016:0 11976:0 6006:0 5049:0
12658 12086:0 11925:0 11895:0 11299:0 10313:0 10107:0 5016:0 11976:0 6006:0 5049:0
12661 12086:0 11925:0 11895:0 11299:0 10313:0 10107:0 5016:0 11976:0 6006:0 5049:0
12662 12086:0 11925:0 11895:0 11299:0 10313:0 10107:0 5016:0 11976:0 6006:0 5049:0
12664 12086:0 11925:0 11895:0 11299:0 10313:0 10107:0 5016:0 11976:0 6006:0 5049:0
12667 12086:0 11925:0 11895:0 11299:0 10313:0 10107:0 5016:0 11976:0 6006:0 5049:0
12668 12086:0 11982:0 11925:0 11895:0 11299:0 10313:0 10107:0 5016:0 11976:0 6006:0
12672 12086:0 11925:0 11895:0 11299:0 10313:0 10107:0 5016:0 11976:0 6006:0 5049:0
12677 12086:0 11925:0 11895:0 11299:0 10313:0 10107:0 5016:0 11976:0 6006:0 5049:0
12679 12086:0 11982:0 11925:0 11895:0 11299:0 10313:0 10107:0 5016:0 11976:0 6006:0
12689 12086:0 11925:0 11895:0 11299:0 10313:0 10107:0 5016:0 11976:0 6006:0 5049:0
12691 12086:0 11925:0 11895:0 11299:0 10313:0 10107:0 5016:0 11976:0 6006:0 5049:0
12698 12086:0 11925:0 11895:0 11299:0 10313:0 10107:0 5016:0 11976:0 6006:0 5049:0
12704 12086:0 11925:0 11895:0 11299:0 10313:0 10107:0 5016:0 11976:0 6006:0 5049:0
12708 12086:0 11925:0 11895:0 11299:0 10313:0 10107:0 5016:0 11976:0 6006:0 5049:0
12724 12086:0 11925:0 11895:0 11299:0 10313:0 10107:0 5016:0 11976:0 6006:0 5049:0
12725 12086:0 11925:0 11895:0 11299:0 10313:0 10107:0 5016:0 11976:0 6006:0 5049:0
12727 12086:0 11925:0 11895:0 11299:0 10313:0 10107:0 5016:0 11976:0 6006:0 5049:0
12736 12086:0 11925:0 11895:0 11299:0 10313:0 10107:0 5016:0 11976:0 6006:0 5049:0
12740 12086:0 11925:0 11895:0 11299:0 10313:0 10107:0 5016:0 11976:0 6006:0 5049:0
12752 12086:0 11925:0 11895:0 11299:0 10313:0 10107:0 5016:0 11976:0 6006:0 5049:0
12753 12086:0 11925:0 11895:0 11299:0 10313:0 10107:0 5016:0 11976:0 6006:0 5049:0
12757 12086:0 11925:0 11895:0 11299:0 10313:0 10107:0 5016:0 11976:0 6006:0 5049:0
12775 12086:0 11925:0 11895:0 11299:0 10313:0 10107:0 5016:0 11976:0 6006:0 5049:0
12776 12086:0 11925:0 11895:0 11299:0 10313:0 10107:0 5016:0 11976:0 6006:0 5049:0
12778 12086:0 11982:0 11925:0 11895:0 11299:0 10313:0 10107:0 5016:0 11976:0 6006:0
12780 12086:0 11982:0 11925:0 11895:0 11299:0 10313:0 10107:0 5016:0 11976:0 6006:0
12788 12086:0 11925:0 11895:0 11299:0 10313:0 10107:0 5016:0 11976:0 6006:0 5049:0
12797 12086:0 11925:0 11895:0 11299:0 10313:0 10107:0 5016:0 11976:0 6006:0 5049:0
12799 12086:0 11925:0 11895:0 11299:0 10313:0 10107:0 5016:0 11976:0 6006:0 5049:0
12804 12086:0 11925:0 11895:0 11299:0 10313:0 10107:0 5016:0 11976:0 6006:0 5049:0
12808 12086:0 11925:0 11895:0 11299:0 10313:0 10107:0 5016:0 11976:0 6006:0 5049:0
12809 12086:0 11925:0 11895:0 11299:0 10313:0 10107:0 5016:0 11976:0 6006:0 5049:0
12810 12086:0 11982:0 11925:0 11895:0 11299:0 10313:0 10107:0 5016:0 11976:0 6006:0
12812 12086:0 11925:0 11895:0 11299:0 10313:0 10107:0 5016:0 11976:0 6006:0 5049:0
12823 12086:0 11925:0 11895:0 11299:0 10313:0 10107:0 5016:0 11976:0 6006:0 5049:0
12827 12086:0.0125 12014:0.0125 12102:0.0125 12137:0.0125 12140:0.0125 13166:0.0125 11932:0.0125 12075:0.0125 12155:0.0125 12064:0.0125
12831 12086:0 11925:0 11895:0 11299:0 10313:0 10107:0 5016:0 11976:0 6006:0 5049:0
12835 12086:0 11925:0 11895:0 11299:0 10313:0 10107:0 5016:0 11976:0 6006:0 5049:0
12840 12086:0 11925:0 11895:0 11299:0 10313:0 10107:0 5016:0 11976:0 6006:0 5049:0
12848 12086:0 11925:0 11895:0 11299:0 10313:0 10107:0 5016:0 11976:0 6006:0 5049:0
12854 12086:0 11925:0 11895:0 11299:0 10313:0 10107:0 5016:0 11976:0 6006:0 5049:0
12857 12086:0 11925:0 11895:0 11299:0 10313:0 10107:0 5016:0 11976:0 6006:0 5049:0
12861 12086:0.0125 12014:0.0125 12102:0.0125 12137:0.0125 12140:0.0125 13166:0.0125 11932:0.0125 12075:0.0125 12155:0.0125 12064:0.0125
12863 12086:0 11925:0 11895:0 11299:0 10313:0 10107:0 5016:0 11976:0 6006:0 5049:0
12864 12086:0 11925:0 11895:0 11299:0 10313:0 10107:0 5016:0 11976:0 6006:0 5049:0
12866 12086:0 11925:0 11895:0 11299:0 10313:0 10107:0 5016:0 11976:0 6006:0 5049:0
12870 12086:0 11925:0 11895:0 11299:0 10313:0 10107:0 5016:0 11976:0 6006:0 5049:0
12871 12086:0 11925:0 11895:0 11299:0 10313:0 10107:0 5016:0 11976:0 6006:0 5049:0
12874 12086:0 11925:0 11895:0 11299:0 10313:0 10107:0 5016:0 11976:0 6006:0 5049:0
12879 12086:0 11925:0 11895:0 11299:0 10313:0 10107:0 5016:0 11976:0 6006:0 5049:0
12888 12086:0 11925:0 11895:0 11299:0 10313:0 10107:0 5016:0 11976:0 6006:0 5049:0
12896 12086:0 11925:0 11895:0 11299:0 10313:0 10107:0 5016:0 11976:0 6006:0 5049:0
12897 12086:0 11925:0 11895:0 11299:0 10313:0 10107:0 5016:0 11976:0 6006:0 5049:0
12900 12086:0 11925:0 11895:0 11299:0 10313:0 10107:0 5016:0 11976:0 6006:0 5049:0
12902 12086:0 11925:0 11895:0 11299:0 10313:0 10107:0 5016:0 11976:0 6006:0 5049:0
12904 12086:0 11925:0 11895:0 11299:0 10313:0 10107:0 5016:0 11976:0 6006:0 5049:0
12908 12086:0 11925:0 11895:0 11299:0 10313:0 10107:0 5016:0 11976:0 6006:0 5049:0
12909 12086:0 11925:0 11895:0 11299:0 10313:0 10107:0 5016:0 11976:0 6006:0 5049:0
12914 12086:0 11925:0 11895:0 11299:0 10313:0 10107:0 5016:0 11976:0 6006:0 5049:0
12917 12086:0 11925:0 11895:0 11299:0 10313:0 10107:0 5016:0 11976:0 6006:0 5049:0
12924 12086:0 11925:0 11895:0 11299:0 10313:0 10107:0 5016:0 11976:0 6006:0 5049:0
12925 12086:0 11925:0 11895:0 11299:0 10313:0 10107:0 5016:0 11976:0 6006:0 5049:0
12929 12086:0 11925:0 11895:0 11299:0 10313:0 10107:0 5016:0 11976:0 6006:0 5049:0
12934 12086:0 11925:0 11895:0 11299:0 10313:0 10107:0 5016:0 11976:0 6006:0 5049:0
12935 12086:0 11925:0 11895:0 11299:0 10313:0 10107:0 5016:0 11976:0 6006:0 5049:0
12938 12086:0 11925:0 11895:0 11299:0 10313:0 10107:0 5016:0 11976:0 6006:0 5049:0
12939 12086:0 11925:0 11895:0 11299:0 10313:0 10107:0 5016:0 11976:0 6006:0 5049:0
12954 12086:0 11925:0 11895:0 11299:0 10313:0 10107:0 5016:0 11976:0 6006:0 5049:0
12958 12086:0 11925:0 11895:0 11299:0 10313:0 10107:0 5016:0 11976:0 6006:0 5049:0
12963 12086:0 11925:0 11895:0 11299:0 10313:0 10107:0 5016:0 11976:0 6006:0 5049:0
12970 12086:0 11925:0 11895:0 11299:0 10313:0 10107:0 5016:0 11976:0 6006:0 5049:0
12978 12086:0 11925:0 11895:0 11299:0 10313:0 10107:0 5016:0 11976:0 6006:0 5049:0
12981 12086:0 11925:0 11895:0 11299:0 10313:0 10107:0 5016:0 11976:0 6006:0 5049:0
12982 12086:0 11925:0 11895:0 11299:0 10313:0 10107:0 5016:0 11976:0 6006:0 5049:0
12986 12086:0 11925:0 11895:0 11299:0 10313:0 10107:0 5016:0 11976:0 6006:0 5049:0
12996 10001:0.0125 10083:0.0125 10088:0.0125 10020:0.0125 10076:0.0125 10077:0.0125 10008:0.0125 10031:0.0125 10036:0.0125 10016:0.0125
12997 12086:0 11925:0 11895:0 11299:0 10313:0 10107:0 5016:0 11976:0 6006:0 5049:0
12998 12086:0 11925:0 11895:0 11299:0 10313:0 10107:0 5016:0 11976:0 6006:0 5049:0
13005 12086:0 11925:0 11895:0 11299:0 10313:0 10107:0 5016:0 11976:0 6006:0 5049:0
13006 12086:0 11925:0 11895:0 11299:0 10313:0 10107:0 5016:0 11976:0 6006:0 5049:0
13008 12086:0 11925:0 11895:0 11299:0 10313:0 10107:0 5016:0 11976:0 6006:0 5049:0
13010 7392:0.0125 7394:0.0125 7434:0.0125 7783:0.0125 7423:0.0125 7592:0.0125 7738:0.0125 10084:0.0125 10087:0.0125 10073:0.0125
13017 12086:0 11925:0 11895:0 11299:0 10313:0 10107:0 5016:0 11976:0 6006:0 5049:0
13018 12086:0 11925:0 11895:0 11299:0 10313:0 10107:0 5016:0 11976:0 6006:0 5049:0
13022 12086:0 11925:0 11895:0 11299:0 10313:0 10107:0 5016:0 11976:0 6006:0 5049:0
13031 7392:0.0125 7394:0.0125 7434:0.0125 7783:0.0125 7423:0.0125 7592:0.0125 7738:0.0125 10084:0.0125 10087:0.0125 10073:0.0125
13034 7392:0.0125 7394:0.0125 7434:0.0125 7783:0.0125 7423:0.0125 7592:0.0125 7738:0.0125 10084:0.0125 10087:0.0125 10073:0.0125
13035 12086:0 11925:0 11895:0 11299:0 10313:0 10107:0 5016:0 11976:0 6006:0 5049:0
13037 12086:0 11925:0 11895:0 11299:0 10313:0 10107:0 5016:0 11976:0 6006:0 5049:0
13038 12086:0 11925:0 11895:0 11299:0 10313:0 10107:0 5016:0 11976:0 6006:0 5049:0
13041 12086:0 11925:0 11895:0 11299:0 10313:0 10107:0 5016:0 11976:0 6006:0 5049:0
13048 12086:0 11925:0 11895:0 11299:0 10313:0 10107:0 5016:0 11976:0 6006:0 5049:0
13049 12086:0 11925:0 11895:0 11299:0 10313:0 10107:0 5016:0 11976:0 6006:0 5049:0
13057 12086:0 11925:0 11895:0 11299:0 10313:0 10107:0 5016:0 11976:0 6006:0 5049:0
13058 12086:0 11925:0 11895:0 11299:0 10313:0 10107:0 5016:0 11976:0 6006:0 5049:0
13071 12086:0 11925:0 11895:0 11299:0 10313:0 10107:0 5016:0 11976:0 6006:0 5049:0
13079 12086:0 11925:0 11895:0 11299:0 10313:0 10107:0 5016:0 11976:0 6006:0 5049:0
13080 12086:0 11925:0 11895:0 11299:0 10313:0 10107:0 5016:0 11976:0 6006:0 5049:0
13081 12086:0 11925:0 11895:0 11299:0 10313:0 10107:0 5016:0 11976:0 6006:0 5049:0
13084 12086:0 11925:0 11895:0 11299:0 10313:0 10107:0 5016:0 11976:0 6006:0 5049:0
13085 12086:0 11925:0 11895:0 11299:0 10313:0 10107:0 5016:0 11976:0 6006:0 5049:0
13091 12086:0 11925:0 11895:0 11299:0 10313:0 10107:0 5016:0 11976:0 6006:0 5049:0
13100 12086:0 11925:0 11895:0 11299:0 10313:0 10107:0 5016:0 11976:0 6006:0 5049:0
13113 12086:0 11982:0 11925:0 11895:0 11299:0 10313:0 10107:0 5016:0 11976:0 6006:0
13115 12086:0 11925:0 11895:0 11299:0 10313:0 10107:0 5016:0 11976:0 6006:0 5049:0
13121 12086:0 11925:0 11895:0 11299:0 10313:0 10107:0 5016:0 11976:0 6006:0 5049:0
13128 12086:0 11925:0 11895:0 11299:0 10313:0 10107:0 5016:0 11976:0 6006:0 5049:0
13129 12086:0 11925:0 11895:0 11299:0 10313:0 10107:0 5016:0 11976:0 6006:0 5049:0
13130 12086:0 11925:0 11895:0 11299:0 10313:0 10107:0 5016:0 11976:0 6006:0 5049:0
13131 12086:0 11925:0 11895:0 11299:0 10313:0 10107:0 5016:0 11976:0 6006:0 5049:0
13136 12086:0 11925:0 11895:0 11299:0 10313:0 10107:0 5016:0 11976:0 6006:0 5049:0
13151 12086:0 11925:0 11895:0 11299:0 10313:0 10107:0 5016:0 11976:0 6006:0 5049:0
13154 12086:0 11925:0 11895:0 11299:0 10313:0 10107:0 5016:0 11976:0 6006:0 5049:0
13159 12086:0 11925:0 11895:0 11299:0 10313:0 10107:0 5016:0 11976:0 6006:0 5049:0
13160 12086:0 11925:0 11895:0 11299:0 10313:0 10107:0 5016:0 11976:0 6006:0 5049:0
13164 12086:0 11925:0 11895:0 11299:0 10313:0 10107:0 5016:0 11976:0 6006:0 5049:0
13170 12086:0 11925:0 11895:0 11299:0 10313:0 10107:0 5016:0 11976:0 6006:0 5049:0
13171 12086:0 11925:0 11895:0 11299:0 10313:0 10107:0 5016:0 11976:0 6006:0 5049:0
13174 12086:0 11925:0 11895:0 11299:0 10313:0 10107:0 5016:0 11976:0 6006:0 5049:0
13179 12086:0 11925:0 11895:0 11299:0 10313:0 10107:0 5016:0 11976:0 6006:0 5049:0
13181 12086:0 11925:0 11895:0 11299:0 10313:0 10107:0 5016:0 11976:0 6006:0 5049:0
13182 12086:0 11925:0 11895:0 11299:0 10313:0 10107:0 5016:0 11976:0 6006:0 5049:0
13185 12086:0 11925:0 11895:0 11299:0 10313:0 10107:0 5016:0 11976:0 6006:0 5049:0
13189 12086:0 11925:0 11895:0 11299:0 10313:0 10107:0 5016:0 11976:0 6006:0 5049:0
13191 12086:0 11925:0 11895:0 11299:0 10313:0 10107:0 5016:0 11976:0 6006:0 5049:0
13193 12086:0 11925:0 11895:0 11299:0 10313:0 10107:0 5016:0 11976:0 6006:0 5049:0
13196 12086:0 11925:0 11895:0 11299:0 10313:0 10107:0 5016:0 11976:0 6006:0 5049:0
13197 12086:0 11925:0 11895:0 11299:0 10313:0 10107:0 5016:0 11976:0 6006:0 5049:0
13198 12086:0 11925:0 11895:0 11299:0 10313:0 10107:0 5016:0 11976:0 6006:0 5049:0
13201 12086:0 11925:0 11895:0 11299:0 10313:0 10107:0 5016:0 11976:0 6006:0 5049:0
13204 12086:0 11925:0 11895:0 11299:0 10313:0 10107:0 5016:0 11976:0 6006:0 5049:0
13210 12086:0 11925:0 11895:0 11299:0 10313:0 10107:0 5016:0 11976:0 6006:0 5049:0
13238 12086:0 11925:0 11895:0 11299:0 10313:0 10107:0 5016:0 11976:0 6006:0 5049:0
13239 12086:0 11925:0 11895:0 11299:0 10313:0 10107:0 5016:0 11976:0 6006:0 5049:0
13245 12086:0 11925:0 11895:0 11299:0 10313:0 10107:0 5016:0 11976:0 6006:0 5049:0
13248 12086:0 11925:0 11895:0 11299:0 10313:0 10107:0 5016:0 11976:0 6006:0 5049:0
13253 12086:0 11925:0 11895:0 11299:0 10313:0 10107:0 5016:0 11976:0 6006:0 5049:0
13260 12086:0 11925:0 11895:0 11299:0 10313:0 10107:0 5016:0 11976:0 6006:0 5049:0
13261 12086:0 11925:0 11895:0 11299:0 10313:0 10107:0 5016:0 11976:0 6006:0 5049:0
13262 12086:0 11925:0 11895:0 11299:0 10313:0 10107:0 5016:0 11976:0 6006:0 5049:0
13264 12086:0 11925:0 11895:0 11299:0 10313:0 10107:0 5016:0 11976:0 6006:0 5049:0
13265 12086:0 11982:0 11925:0 11895:0 11299:0 10313:0 5016:0 11976:0 6006:0 5049:0
13267 12086:0 11982:0 11925:0 11895:0 11299:0 10313:0 5016:0 11976:0 6006:0 5049:0
13272 12086:0 11925:0 11895:0 11299:0 10313:0 10107:0 5016:0 11976:0 6006:0 5049:0
13274 12086:0 11925:0 11895:0 11299:0 10313:0 10107:0 5016:0 11976:0 6006:0 5049:0
13276 12086:0 11925:0 11895:0 11299:0 10313:0 10107:0 5016:0 11976:0 6006:0 5049:0
13280 12086:0 11925:0 11895:0 11299:0 10313:0 10107:0 5016:0 11976:0 6006:0 5049:0
13284 12086:0 11925:0 11895:0 11299:0 10313:0 10107:0 5016:0 11976:0 6006:0 5049:0
13285 12086:0 11925:0 11895:0 11299:0 10313:0 10107:0 5016:0 11976:0 6006:0 5049:0
13289 12086:0 11925:0 11895:0 11299:0 10313:0 10107:0 5016:0 11976:0 6006:0 5049:0
13290 12086:0 11925:0 11895:0 11299:0 10313:0 10107:0 5016:0 11976:0 6006:0 5049:0
13291 12086:0 11925:0 11895:0 11299:0 10313:0 10107:0 5016:0 11976:0 6006:0 5049:0
13293 12086:0 11925:0 11895:0 11299:0 10313:0 10107:0 5016:0 11976:0 6006:0 5049:0
13295 12086:0 11925:0 11895:0 11299:0 10313:0 10107:0 5016:0 11976:0 6006:0 5049:0
13299 12086:0 11925:0 11895:0 11299:0 10313:0 10107:0 5016:0 11976:0 6006:0 5049:0
13300 12086:0 11925:0 11895:0 11299:0 10313:0 10107:0 5016:0 11976:0 6006:0 5049:0
13302 12086:0 11925:0 11895:0 11299:0 10313:0 10107:0 5016:0 11976:0 6006:0 5049:0
13303 12086:0 11925:0 11895:0 11299:0 10313:0 10107:0 5016:0 11976:0 6006:0 5049:0
13305 12086:0 11925:0 11895:0 11299:0 10313:0 10107:0 5016:0 11976:0 6006:0 5049:0
13308 12086:0 11925:0 11895:0 11299:0 10313:0 10107:0 5016:0 11976:0 6006:0 5049:0
13310 12086:0 11925:0 11895:0 11299:0 10313:0 10107:0 5016:0 11976:0 6006:0 5049:0
13311 12086:0 11925:0 11895:0 11299:0 10313:0 10107:0 5016:0 11976:0 6006:0 5049:0
13314 10111:0.0125 10836:0.0125 10858:0.0125 10192:0.0125 10727:0.0125 11754:0.0125 10181:0.0125 10433:0.0125 11149:0.0125 11893:0.0125
13315 12086:0 11925:0 11895:0 11299:0 10313:0 10107:0 5016:0 11976:0 6006:0 5049:0
13320 12086:0 11925:0 11895:0 11299:0 10313:0 10107:0 5016:0 11976:0 6006:0 5049:0
13326 12086:0 11925:0 11895:0 11299:0 10313:0 10107:0 5016:0 11976:0 6006:0 5049:0
13329 12086:0 11925:0 11895:0 11299:0 10313:0 10107:0 5016:0 11976:0 6006:0 5049:0
13330 12086:0 11925:0 11895:0 11299:0 10313:0 10107:0 5016:0 11976:0 6006:0 5049:0
13334 12086:0 11925:0 11895:0 11299:0 10313:0 10107:0 5016:0 11976:0 6006:0 5049:0
13335 12086:0 11925:0 11895:0 11299:0 10313:0 10107:0 5016:0 11976:0 6006:0 5049:0
13338 12086:0 11925:0 11895:0 11299:0 10313:0 10107:0 5016:0 11976:0 6006:0 5049:0
13346 12086:0 11925:0 11895:0 11299:0 10313:0 10107:0 5016:0 11976:0 6006:0 5049:0
13350 12086:0 11925:0 11895:0 11299:0 10313:0 10107:0 5016:0 11976:0 6006:0 5049:0
13352 12086:0 11925:0 11895:0 11299:0 10313:0 10107:0 5016:0 11976:0 6006:0 5049:0
13353 12086:0 11925:0 11895:0 11299:0 10313:0 10107:0 5016:0 11976:0 6006:0 5049:0
13356 12086:0 11925:0 11895:0 11299:0 10313:0 10107:0 5016:0 11976:0 6006:0 5049:0
13362 12086:0 11925:0 11895:0 11299:0 10313:0 10107:0 5016:0 11976:0 6006:0 5049:0
13364 12086:0 11925:0 11895:0 11299:0 10313:0 10107:0 5016:0 11976:0 6006:0 5049:0
13365 12086:0 11925:0 11895:0 11299:0 10313:0 10107:0 5016:0 11976:0 6006:0 5049:0
